"Date","Price","Open","High","Low","Change %"
"Jul 15, 2011","6.4904","6.4977","6.5538","6.4779","-0.11%"
"Jul 14, 2011","6.4977","6.4387","6.5291","6.4315","0.92%"
"Jul 13, 2011","6.4387","6.5811","6.5942","6.4384","-2.16%"
"Jul 12, 2011","6.5811","6.5594","6.6948","6.5331","0.33%"
"Jul 11, 2011","6.5594","6.4097","6.5787","6.4024","2.76%"
"Jul 08, 2011","6.3835","6.3171","6.4234","6.3133","1.05%"
"Jul 07, 2011","6.3171","6.3431","6.3886","6.3116","-0.41%"
"Jul 06, 2011","6.3431","6.2828","6.3756","6.2608","0.96%"
"Jul 05, 2011","6.2828","6.2579","6.2999","6.2545","0.40%"
"Jul 04, 2011","6.2579","6.2467","6.2793","6.2374","-0.14%"
"Jul 01, 2011","6.2668","6.3349","6.3360","6.2595","-1.07%"
"Jun 30, 2011","6.3349","6.3342","6.3490","6.2953","0.01%"
"Jun 29, 2011","6.3342","6.4439","6.4562","6.3250","-1.70%"
"Jun 28, 2011","6.4439","6.4247","6.5007","6.4154","0.30%"
"Jun 27, 2011","6.4247","6.5165","6.5451","6.4219","-1.12%"
"Jun 24, 2011","6.4974","6.4456","6.5119","6.4074","0.80%"
"Jun 23, 2011","6.4456","6.3777","6.5335","6.3749","1.06%"
"Jun 22, 2011","6.3777","6.3674","6.3902","6.3305","0.16%"
"Jun 21, 2011","6.3674","6.3864","6.4111","6.3489","-0.30%"
"Jun 20, 2011","6.3864","6.4403","6.4789","6.3748","-0.41%"
"Jun 17, 2011","6.4127","6.4563","6.5228","6.3923","-0.68%"
"Jun 16, 2011","6.4563","6.4744","6.5422","6.4464","-0.28%"
"Jun 15, 2011","6.4744","6.3435","6.4893","6.3369","2.06%"
"Jun 14, 2011","6.3435","6.3227","6.3480","6.2805","0.33%"
"Jun 13, 2011","6.3227","6.3426","6.3682","6.3129","-0.16%"
"Jun 10, 2011","6.3330","6.2261","6.3567","6.2214","1.72%"
"Jun 09, 2011","6.2261","6.1870","6.2477","6.1608","0.63%"
"Jun 08, 2011","6.1870","6.1466","6.2002","6.1344","0.66%"
"Jun 07, 2011","6.1466","6.1838","6.1951","6.1376","-0.60%"
"Jun 06, 2011","6.1838","6.1224","6.1985","6.1205","0.86%"
"Jun 03, 2011","6.1312","6.2008","6.2500","6.1230","-1.12%"
"Jun 02, 2011","6.2008","6.2520","6.2673","6.1806","-0.82%"
"Jun 01, 2011","6.2520","6.1566","6.2764","6.1471","1.55%"
"May 31, 2011","6.1566","6.1989","6.2029","6.1510","-0.68%"
"May 30, 2011","6.1989","6.2221","6.2496","6.1928","-0.33%"
"May 27, 2011","6.2194","6.2939","6.3000","6.2174","-1.18%"
"May 26, 2011","6.2939","6.3412","6.3414","6.2684","-0.75%"
"May 25, 2011","6.3412","6.3416","6.3822","6.3064","-0.01%"
"May 24, 2011","6.3416","6.3777","6.3777","6.3147","-0.57%"
"May 23, 2011","6.3777","6.3270","6.3890","6.3201","1.07%"
"May 20, 2011","6.3101","6.2520","6.3299","6.2265","0.93%"
"May 19, 2011","6.2520","6.2932","6.3263","6.2489","-0.65%"
"May 18, 2011","6.2932","6.3086","6.3335","6.2821","-0.24%"
"May 17, 2011","6.3086","6.3598","6.3764","6.3041","-0.81%"
"May 16, 2011","6.3598","6.4094","6.4268","6.3092","-0.44%"
"May 13, 2011","6.3881","6.3052","6.4146","6.2604","1.31%"
"May 12, 2011","6.3052","6.3313","6.3694","6.2828","-0.41%"
"May 11, 2011","6.3313","6.2189","6.3423","6.2066","1.81%"
"May 10, 2011","6.2189","6.2486","6.2922","6.2126","-0.48%"
"May 09, 2011","6.2486","6.2684","6.3132","6.2234","-0.90%"
"May 06, 2011","6.3052","6.2263","6.3092","6.1750","1.27%"
"May 05, 2011","6.2263","6.0971","6.2378","6.0550","2.12%"
"May 04, 2011","6.0971","6.0483","6.1041","6.0296","0.81%"
"May 03, 2011","6.0483","6.0301","6.0660","6.0042","0.30%"
"May 02, 2011","6.0301","6.0357","6.0610","5.9792","-0.20%"
"Apr 29, 2011","6.0423","6.0033","6.0445","5.9841","0.65%"
"Apr 28, 2011","6.0033","6.0378","6.0571","6.0000","-0.57%"
"Apr 27, 2011","6.0378","6.0826","6.1020","6.0329","-0.74%"
"Apr 26, 2011","6.0826","6.1167","6.1406","6.0757","-0.56%"
"Apr 25, 2011","6.1167","6.0796","6.1178","6.0599","0.18%"
"Apr 22, 2011","6.1060","6.1017","6.1219","6.0900","0.07%"
"Apr 21, 2011","6.1017","6.1279","6.1294","6.0736","-0.43%"
"Apr 20, 2011","6.1279","6.2104","6.2153","6.1119","-1.33%"
"Apr 19, 2011","6.2104","6.3079","6.3217","6.2084","-1.55%"
"Apr 18, 2011","6.3079","6.2023","6.3414","6.1985","1.99%"
"Apr 15, 2011","6.1849","6.2074","6.2183","6.1803","-0.36%"
"Apr 14, 2011","6.2074","6.2547","6.2905","6.2025","-0.76%"
"Apr 13, 2011","6.2547","6.2975","6.3077","6.2179","-0.68%"
"Apr 12, 2011","6.2975","6.2714","6.3214","6.2466","0.42%"
"Apr 11, 2011","6.2714","6.1989","6.2737","6.1856","1.10%"
"Apr 08, 2011","6.2031","6.3242","6.3271","6.2027","-1.91%"
"Apr 07, 2011","6.3242","6.3065","6.3496","6.3046","0.28%"
"Apr 06, 2011","6.3065","6.3217","6.3247","6.2808","-0.24%"
"Apr 05, 2011","6.3217","6.3353","6.3784","6.3179","-0.21%"
"Apr 04, 2011","6.3353","6.2840","6.3409","6.2695","0.60%"
"Apr 01, 2011","6.2975","6.3242","6.3738","6.2758","-0.42%"
"Mar 31, 2011","6.3242","6.3246","6.3290","6.2710","-0.01%"
"Mar 30, 2011","6.3246","6.3342","6.3635","6.3136","-0.15%"
"Mar 29, 2011","6.3342","6.3927","6.3968","6.3318","-0.92%"
"Mar 28, 2011","6.3927","6.3982","6.4204","6.3591","0.20%"
"Mar 25, 2011","6.3798","6.3276","6.3974","6.3065","0.82%"
"Mar 24, 2011","6.3276","6.3387","6.3495","6.2926","-0.18%"
"Mar 23, 2011","6.3387","6.3209","6.3520","6.2900","0.28%"
"Mar 22, 2011","6.3209","6.2717","6.3254","6.2501","0.78%"
"Mar 21, 2011","6.2717","6.2607","6.2972","6.2495","-0.07%"
"Mar 18, 2011","6.2762","6.4090","6.4397","6.2569","-2.12%"
"Mar 17, 2011","6.4124","6.4725","6.4976","6.3910","-1.10%"
"Mar 16, 2011","6.4840","6.4001","6.5154","6.3853","0.86%"
"Mar 15, 2011","6.4290","6.3453","6.4775","6.3391","1.32%"
"Mar 14, 2011","6.3453","6.3319","6.3661","6.3126","0.15%"
"Mar 11, 2011","6.3360","6.3997","6.4253","6.3313","-1.00%"
"Mar 10, 2011","6.3997","6.3269","6.4124","6.3149","1.15%"
"Mar 09, 2011","6.3269","6.3716","6.3770","6.3076","-0.70%"
"Mar 08, 2011","6.3716","6.3598","6.3774","6.3418","0.19%"
"Mar 07, 2011","6.3598","6.3432","6.3759","6.3186","0.21%"
"Mar 04, 2011","6.3464","6.3273","6.3563","6.2978","0.30%"
"Mar 03, 2011","6.3273","6.3124","6.3430","6.2904","0.24%"
"Mar 02, 2011","6.3124","6.3406","6.3560","6.2957","-0.44%"
"Mar 01, 2011","6.3406","6.3092","6.3445","6.2886","0.50%"
"Feb 28, 2011","6.3092","6.4330","6.4480","6.2919","-1.79%"
"Feb 25, 2011","6.4245","6.3814","6.4390","6.3659","0.68%"
"Feb 24, 2011","6.3814","6.3879","6.4421","6.3613","-0.10%"
"Feb 23, 2011","6.3879","6.4425","6.4439","6.3768","-0.85%"
"Feb 22, 2011","6.4425","6.4245","6.5271","6.3960","0.28%"
"Feb 21, 2011","6.4245","6.3791","6.4353","6.3791","0.54%"
"Feb 18, 2011","6.3899","6.3975","6.4417","6.3830","-0.12%"
"Feb 17, 2011","6.3975","6.4145","6.4604","6.3944","-0.27%"
"Feb 16, 2011","6.4145","6.4745","6.4919","6.4040","-0.93%"
"Feb 15, 2011","6.4745","6.4875","6.5065","6.4436","-0.20%"
"Feb 14, 2011","6.4875","6.5038","6.5275","6.4775","0.05%"
"Feb 11, 2011","6.4845","6.4615","6.5419","6.4543","0.36%"
"Feb 10, 2011","6.4615","6.4403","6.5047","6.4349","0.33%"
"Feb 09, 2011","6.4403","6.4344","6.4604","6.4159","0.09%"
"Feb 08, 2011","6.4344","6.4553","6.4702","6.3979","-0.32%"
"Feb 07, 2011","6.4553","6.4852","6.5049","6.4502","-0.37%"
"Feb 04, 2011","6.4795","6.4783","6.5164","6.4443","0.02%"
"Feb 03, 2011","6.4783","6.4168","6.5038","6.4117","0.96%"
"Feb 02, 2011","6.4168","6.3668","6.4508","6.3573","0.79%"
"Feb 01, 2011","6.3668","6.4383","6.4406","6.3648","-1.11%"
"Jan 31, 2011","6.4383","6.5433","6.5499","6.4206","-1.33%"
"Jan 28, 2011","6.5248","6.4372","6.5461","6.4288","1.36%"
"Jan 27, 2011","6.4372","6.4741","6.4881","6.4199","-0.57%"
"Jan 26, 2011","6.4741","6.5225","6.5324","6.4596","-0.74%"
"Jan 25, 2011","6.5225","6.5794","6.5861","6.5160","-0.86%"
"Jan 24, 2011","6.5794","6.5867","6.6152","6.5544","-0.11%"
"Jan 21, 2011","6.5864","6.6640","6.6728","6.5782","-1.16%"
"Jan 20, 2011","6.6640","6.6352","6.6940","6.6088","0.43%"
"Jan 19, 2011","6.6352","6.6560","6.6564","6.5973","-0.31%"
"Jan 18, 2011","6.6560","6.7211","6.7358","6.6292","-0.97%"
"Jan 17, 2011","6.7211","6.6759","6.7340","6.6744","0.93%"
"Jan 14, 2011","6.6594","6.7100","6.7445","6.6551","-0.75%"
"Jan 13, 2011","6.7100","6.7480","6.7727","6.6745","-0.56%"
"Jan 12, 2011","6.7480","6.8478","6.8537","6.7287","-1.46%"
"Jan 11, 2011","6.8478","6.8707","6.9044","6.8313","-0.33%"
"Jan 10, 2011","6.8707","6.9376","6.9442","6.8694","-0.99%"
"Jan 07, 2011","6.9391","6.8795","6.9430","6.8520","0.87%"
"Jan 06, 2011","6.8795","6.7569","6.8853","6.7498","1.81%"
"Jan 05, 2011","6.7569","6.7182","6.7962","6.7143","0.58%"
"Jan 04, 2011","6.7182","6.7014","6.7357","6.6629","0.25%"
"Jan 03, 2011","6.7014","6.7164","6.7549","6.6823","-0.11%"
"Dec 31, 2010","6.7087","6.7514","6.7646","6.6990","-0.63%"
"Dec 30, 2010","6.7514","6.8081","6.8101","6.7389","-0.83%"
"Dec 29, 2010","6.8081","6.8837","6.8838","6.7997","-1.10%"
"Dec 28, 2010","6.8837","6.7959","6.8843","6.7612","1.29%"
"Dec 27, 2010","6.7959","6.8761","6.8763","6.7951","-0.91%"
"Dec 24, 2010","6.8580","6.8440","6.8664","6.8307","0.20%"
"Dec 23, 2010","6.8440","6.8531","6.8735","6.8310","-0.13%"
"Dec 22, 2010","6.8531","6.8478","6.8746","6.7911","0.08%"
"Dec 21, 2010","6.8478","6.8608","6.8613","6.7976","-0.19%"
"Dec 20, 2010","6.8608","6.8446","6.8662","6.8206","0.25%"
"Dec 17, 2010","6.8434","6.8117","6.8614","6.7565","0.47%"
"Dec 16, 2010","6.8117","6.8457","6.8707","6.8022","-0.50%"
"Dec 15, 2010","6.8457","6.8151","6.8536","6.7858","0.45%"
"Dec 14, 2010","6.8151","6.8304","6.8423","6.7674","-0.22%"
"Dec 13, 2010","6.8304","6.9290","6.9392","6.8086","-1.17%"
"Dec 10, 2010","6.9112","6.8937","6.9192","6.8632","0.25%"
"Dec 09, 2010","6.8937","6.8796","6.9311","6.8430","0.20%"
"Dec 08, 2010","6.8796","6.8972","6.9498","6.8617","-0.26%"
"Dec 07, 2010","6.8972","6.8557","6.9069","6.7884","0.61%"
"Dec 06, 2010","6.8557","6.7954","6.8895","6.7926","0.86%"
"Dec 03, 2010","6.7971","6.9128","6.9149","6.7820","-1.67%"
"Dec 02, 2010","6.9128","6.9750","6.9956","6.8948","-0.89%"
"Dec 01, 2010","6.9750","7.0246","7.0404","6.9486","-0.71%"
"Nov 30, 2010","7.0246","7.0018","7.0743","6.9684","0.33%"
"Nov 29, 2010","7.0018","7.0113","7.0641","6.9356","-0.08%"
"Nov 26, 2010","7.0072","6.9612","7.0571","6.9554","0.66%"
"Nov 25, 2010","6.9612","6.9350","6.9836","6.9284","0.38%"
"Nov 24, 2010","6.9350","6.9703","7.0287","6.9233","-0.51%"
"Nov 23, 2010","6.9703","6.8937","6.9950","6.8865","1.11%"
"Nov 22, 2010","6.8937","6.8282","6.9208","6.8012","0.49%"
"Nov 19, 2010","6.8602","6.8578","6.8990","6.8172","0.03%"
"Nov 18, 2010","6.8578","6.9164","6.9266","6.8444","-0.85%"
"Nov 17, 2010","6.9164","6.9536","7.0015","6.9126","-0.53%"
"Nov 16, 2010","6.9536","6.8930","6.9883","6.8593","0.88%"
"Nov 15, 2010","6.8930","6.8581","6.9121","6.8177","0.46%"
"Nov 12, 2010","6.8612","6.8536","6.9048","6.7764","0.11%"
"Nov 11, 2010","6.8536","6.7359","6.8601","6.7121","1.75%"
"Nov 10, 2010","6.7359","6.7629","6.8037","6.7192","-0.40%"
"Nov 09, 2010","6.7629","6.7212","6.7741","6.6520","0.62%"
"Nov 08, 2010","6.7212","6.5915","6.7247","6.5851","1.62%"
"Nov 05, 2010","6.6143","6.5066","6.6342","6.5044","1.66%"
"Nov 04, 2010","6.5066","6.5849","6.5962","6.4845","-1.19%"
"Nov 03, 2010","6.5849","6.6371","6.6876","6.5727","-0.79%"
"Nov 02, 2010","6.6371","6.6853","6.7015","6.6154","-0.72%"
"Nov 01, 2010","6.6853","6.6260","6.7127","6.6142","0.25%"
"Oct 29, 2010","6.6683","6.7286","6.7965","6.6683","-0.90%"
"Oct 28, 2010","6.7286","6.7672","6.7751","6.6966","-0.57%"
"Oct 27, 2010","6.7672","6.7346","6.7958","6.7053","0.48%"
"Oct 26, 2010","6.7346","6.5998","6.7410","6.5522","2.04%"
"Oct 25, 2010","6.5998","6.6009","6.6120","6.5379","-0.32%"
"Oct 22, 2010","6.6211","6.6823","6.7040","6.6166","-0.92%"
"Oct 21, 2010","6.6823","6.6363","6.6871","6.5983","0.69%"
"Oct 20, 2010","6.6363","6.8245","6.8245","6.6337","-2.76%"
"Oct 19, 2010","6.8245","6.6457","6.8255","6.6288","2.69%"
"Oct 18, 2010","6.6457","6.6436","6.7200","6.6269","0.36%"
"Oct 15, 2010","6.6221","6.5846","6.6418","6.5141","0.57%"
"Oct 14, 2010","6.5846","6.6274","6.6276","6.5240","-0.65%"
"Oct 13, 2010","6.6274","6.6556","6.6593","6.6079","-0.42%"
"Oct 12, 2010","6.6556","6.6735","6.7283","6.6495","-0.27%"
"Oct 11, 2010","6.6735","6.6204","6.6804","6.6155","0.25%"
"Oct 08, 2010","6.6569","6.6570","6.7324","6.6459","-0.00%"
"Oct 07, 2010","6.6570","6.7146","6.7248","6.6194","-0.86%"
"Oct 06, 2010","6.7146","6.6914","6.7467","6.6468","0.35%"
"Oct 05, 2010","6.6914","6.7953","6.8025","6.6752","-1.53%"
"Oct 04, 2010","6.7953","6.7142","6.7970","6.7075","1.22%"
"Oct 01, 2010","6.7131","6.7432","6.7447","6.6752","-0.45%"
"Sep 30, 2010","6.7432","6.7229","6.7909","6.6829","0.30%"
"Sep 29, 2010","6.7229","6.7670","6.7751","6.7052","-0.65%"
"Sep 28, 2010","6.7670","6.8616","6.9273","6.7524","-1.38%"
"Sep 27, 2010","6.8616","6.8075","6.8618","6.7909","0.86%"
"Sep 24, 2010","6.8031","6.9245","6.9310","6.8020","-1.75%"
"Sep 23, 2010","6.9245","6.8553","6.9271","6.8450","1.01%"
"Sep 22, 2010","6.8553","6.8537","6.8908","6.7954","0.02%"
"Sep 21, 2010","6.8537","6.9867","6.9984","6.8498","-1.90%"
"Sep 20, 2010","6.9867","7.0949","7.0965","6.9762","-1.21%"
"Sep 17, 2010","7.0723","7.0523","7.0907","7.0062","0.28%"
"Sep 16, 2010","7.0523","7.0871","7.1112","7.0211","-0.49%"
"Sep 15, 2010","7.0871","7.0732","7.1180","7.0579","0.20%"
"Sep 14, 2010","7.0732","7.1468","7.1941","7.0402","-1.03%"
"Sep 13, 2010","7.1468","7.1807","7.1816","7.1322","-1.57%"
"Sep 10, 2010","7.2605","7.2904","7.3016","7.2245","-0.41%"
"Sep 09, 2010","7.2904","7.2665","7.3067","7.2349","0.33%"
"Sep 08, 2010","7.2665","7.3289","7.3405","7.2497","-0.85%"
"Sep 07, 2010","7.3289","7.2552","7.3399","7.2477","1.02%"
"Sep 06, 2010","7.2552","7.2286","7.2668","7.1973","0.33%"
"Sep 03, 2010","7.2313","7.2506","7.2653","7.2192","-0.27%"
"Sep 02, 2010","7.2506","7.2967","7.3235","7.2408","-0.63%"
"Sep 01, 2010","7.2967","7.3943","7.3985","7.2592","-1.32%"
"Aug 31, 2010","7.3943","7.4079","7.4508","7.3601","-0.18%"
"Aug 30, 2010","7.4079","7.3540","7.4182","7.3509","0.93%"
"Aug 27, 2010","7.3393","7.4214","7.4333","7.3361","-1.11%"
"Aug 26, 2010","7.4214","7.4386","7.4500","7.3719","-0.23%"
"Aug 25, 2010","7.4386","7.4790","7.5124","7.4290","-0.54%"
"Aug 24, 2010","7.4790","7.4290","7.4925","7.4036","0.67%"
"Aug 23, 2010","7.4290","7.4235","7.4334","7.3777","0.16%"
"Aug 20, 2010","7.4169","7.3902","7.4703","7.3754","0.36%"
"Aug 19, 2010","7.3902","7.3711","7.4051","7.3315","0.26%"
"Aug 18, 2010","7.3711","7.3300","7.3759","7.3029","0.56%"
"Aug 17, 2010","7.3300","7.3837","7.3910","7.2916","-0.73%"
"Aug 16, 2010","7.3837","7.4501","7.4786","7.3487","-0.90%"
"Aug 13, 2010","7.4506","7.3822","7.4638","7.3373","0.93%"
"Aug 12, 2010","7.3822","7.3864","7.4152","7.3192","-0.06%"
"Aug 11, 2010","7.3864","7.1874","7.3993","7.1845","2.77%"
"Aug 10, 2010","7.1874","7.1091","7.2110","7.1091","1.10%"
"Aug 09, 2010","7.1091","7.0827","7.1122","7.0607","0.38%"
"Aug 06, 2010","7.0825","7.1319","7.1323","7.0420","-0.69%"
"Aug 05, 2010","7.1319","7.1449","7.1680","7.0942","-0.18%"
"Aug 04, 2010","7.1449","7.0841","7.1601","7.0777","0.86%"
"Aug 03, 2010","7.0841","7.0975","7.1156","7.0593","-0.19%"
"Aug 02, 2010","7.0975","7.2130","7.2134","7.0854","-1.55%"
"Jul 30, 2010","7.2096","7.2241","7.2778","7.1982","-0.09%"
"Jul 29, 2010","7.2158","7.2997","7.3165","7.1971","-1.25%"
"Jul 28, 2010","7.3071","7.2902","7.3273","7.2649","0.06%"
"Jul 27, 2010","7.3025","7.2985","7.3277","7.2485","0.05%"
"Jul 26, 2010","7.2985","7.3050","7.3536","7.2783","-0.11%"
"Jul 23, 2010","7.3062","7.2934","7.3822","7.2720","0.18%"
"Jul 22, 2010","7.2934","7.4104","7.4253","7.2910","-1.58%"
"Jul 21, 2010","7.4104","7.3506","7.4222","7.3341","0.81%"
"Jul 20, 2010","7.3506","7.3735","7.4246","7.2988","-0.31%"
"Jul 19, 2010","7.3735","7.3995","7.4044","7.3289","0.56%"
"Jul 16, 2010","7.3321","7.2854","7.3556","7.2800","0.64%"
"Jul 15, 2010","7.2854","7.3704","7.4031","7.2646","-1.15%"
"Jul 14, 2010","7.3704","7.3933","7.4267","7.3479","-0.31%"
"Jul 13, 2010","7.3933","7.4875","7.5217","7.3886","-1.26%"
"Jul 12, 2010","7.4875","7.5134","7.5522","7.4864","-0.09%"
"Jul 09, 2010","7.4944","7.5182","7.5275","7.4695","-0.32%"
"Jul 08, 2010","7.5182","7.5766","7.5766","7.5057","-0.77%"
"Jul 07, 2010","7.5766","7.6015","7.6730","7.5572","-0.33%"
"Jul 06, 2010","7.6015","7.7089","7.7256","7.5720","-1.39%"
"Jul 05, 2010","7.7089","7.6284","7.7089","7.6241","1.13%"
"Jul 02, 2010","7.6228","7.6814","7.7013","7.5670","-0.76%"
"Jul 01, 2010","7.6814","7.7958","7.8491","7.6631","-1.47%"
"Jun 30, 2010","7.7958","7.8014","7.8179","7.7315","-0.07%"
"Jun 29, 2010","7.8014","7.7388","7.8374","7.7381","0.81%"
"Jun 28, 2010","7.7388","7.7168","7.7686","7.7073","0.15%"
"Jun 25, 2010","7.7275","7.7833","7.8133","7.6968","-0.72%"
"Jun 24, 2010","7.7833","7.7622","7.8153","7.7119","0.27%"
"Jun 23, 2010","7.7622","7.7938","7.8351","7.7263","-0.41%"
"Jun 22, 2010","7.7938","7.7391","7.8012","7.7193","0.71%"
"Jun 21, 2010","7.7391","7.6910","7.7566","7.6219","0.12%"
"Jun 18, 2010","7.7298","7.7222","7.7435","7.6940","0.10%"
"Jun 17, 2010","7.7222","7.8003","7.8586","7.7151","-1.00%"
"Jun 16, 2010","7.8003","7.7641","7.8430","7.7391","0.47%"
"Jun 15, 2010","7.7641","7.8813","7.9262","7.7378","-1.49%"
"Jun 14, 2010","7.8813","7.8582","7.8933","7.7882","-0.42%"
"Jun 11, 2010","7.9144","7.8864","7.9764","7.8627","0.36%"
"Jun 10, 2010","7.8864","8.0324","8.0521","7.8758","-1.82%"
"Jun 09, 2010","8.0324","8.0550","8.0924","7.9375","-0.28%"
"Jun 08, 2010","8.0550","8.1162","8.1372","8.0362","-0.75%"
"Jun 07, 2010","8.1162","8.0643","8.1334","8.0296","1.22%"
"Jun 04, 2010","8.0183","7.8528","8.0443","7.7866","2.11%"
"Jun 03, 2010","7.8528","7.7979","7.8764","7.7161","0.70%"
"Jun 02, 2010","7.7979","7.8274","7.8678","7.7816","-0.38%"
"Jun 01, 2010","7.8274","7.8349","7.9598","7.7616","-0.10%"
"May 31, 2010","7.8349","7.8403","7.8422","7.7924","-0.18%"
"May 28, 2010","7.8492","7.8639","7.9090","7.7626","-0.19%"
"May 27, 2010","7.8639","8.0211","8.0253","7.8258","-1.96%"
"May 26, 2010","8.0211","7.9372","8.0516","7.8574","1.06%"
"May 25, 2010","7.9372","7.8965","8.0834","7.8895","0.52%"
"May 24, 2010","7.8965","7.8526","7.9310","7.7984","1.08%"
"May 21, 2010","7.8118","7.9526","7.9659","7.7717","-1.77%"
"May 20, 2010","7.9526","7.8182","8.0021","7.7721","1.72%"
"May 19, 2010","7.8182","7.8897","7.9202","7.7751","-0.91%"
"May 18, 2010","7.8897","7.7195","7.8906","7.6619","2.20%"
"May 17, 2010","7.7195","7.7503","7.8369","7.7081","-0.39%"
"May 14, 2010","7.7496","7.6276","7.7737","7.5995","1.60%"
"May 13, 2010","7.6276","7.5456","7.6424","7.5210","1.09%"
"May 12, 2010","7.5456","7.6258","7.6494","7.5165","-0.93%"
"May 11, 2010","7.6162","7.5160","7.6332","7.5029","0.82%"
"May 10, 2010","7.5543","7.5721","7.6075","7.3838","-1.26%"
"May 07, 2010","7.6504","7.7669","7.8105","7.6185","-1.50%"
"May 06, 2010","7.7669","7.5828","7.8726","7.5564","2.43%"
"May 05, 2010","7.5828","7.4216","7.6035","7.3952","2.17%"
"May 04, 2010","7.4216","7.2721","7.4295","7.2614","2.06%"
"May 03, 2010","7.2721","7.2327","7.3018","7.2322","0.28%"
"Apr 30, 2010","7.2519","7.2408","7.2683","7.1990","0.15%"
"Apr 29, 2010","7.2408","7.2934","7.3063","7.2338","-0.72%"
"Apr 28, 2010","7.2934","7.2884","7.3552","7.2485","0.07%"
"Apr 27, 2010","7.2884","7.1464","7.3050","7.1464","1.99%"
"Apr 26, 2010","7.1464","7.1763","7.2073","7.1331","-0.30%"
"Apr 23, 2010","7.1681","7.2682","7.2754","7.1523","-1.38%"
"Apr 22, 2010","7.2682","7.1859","7.2838","7.1687","1.15%"
"Apr 21, 2010","7.1859","7.1570","7.1976","7.1371","0.40%"
"Apr 20, 2010","7.1570","7.1745","7.1948","7.1261","-0.24%"
"Apr 19, 2010","7.1745","7.1975","7.2476","7.1711","0.12%"
"Apr 16, 2010","7.1662","7.1463","7.2023","7.1335","0.28%"
"Apr 15, 2010","7.1463","7.1186","7.1829","7.1144","0.39%"
"Apr 14, 2010","7.1186","7.1509","7.1676","7.1140","-0.45%"
"Apr 13, 2010","7.1509","7.1817","7.2149","7.1425","-0.43%"
"Apr 12, 2010","7.1817","7.1155","7.1959","7.1051","-0.24%"
"Apr 09, 2010","7.1991","7.2249","7.2568","7.1961","-0.36%"
"Apr 08, 2010","7.2249","7.2680","7.3109","7.2206","-0.59%"
"Apr 07, 2010","7.2680","7.2077","7.2727","7.1970","0.84%"
"Apr 06, 2010","7.2077","7.1851","7.2388","7.1848","0.31%"
"Apr 05, 2010","7.1851","7.1837","7.2033","7.1521","0.04%"
"Apr 02, 2010","7.1825","7.1588","7.2025","7.1550","0.33%"
"Apr 01, 2010","7.1588","7.2050","7.2333","7.1493","-0.64%"
"Mar 31, 2010","7.2050","7.2625","7.2841","7.1848","-0.79%"
"Mar 30, 2010","7.2625","7.2448","7.2902","7.2028","0.24%"
"Mar 29, 2010","7.2448","7.2375","7.2931","7.2205","-0.22%"
"Mar 26, 2010","7.2608","7.2737","7.2791","7.2248","-0.18%"
"Mar 25, 2010","7.2737","7.2820","7.2983","7.1989","-0.11%"
"Mar 24, 2010","7.2820","7.2073","7.2883","7.1996","1.04%"
"Mar 23, 2010","7.2073","7.1918","7.2324","7.1559","0.22%"
"Mar 22, 2010","7.1918","7.1876","7.2480","7.1787","0.23%"
"Mar 19, 2010","7.1755","7.1307","7.1978","7.1025","0.63%"
"Mar 18, 2010","7.1307","7.0772","7.1509","7.0756","0.76%"
"Mar 17, 2010","7.0772","7.0676","7.0949","7.0423","0.14%"
"Mar 16, 2010","7.0676","7.1132","7.1356","7.0582","-0.64%"
"Mar 15, 2010","7.1132","7.0462","7.1425","7.0457","0.91%"
"Mar 12, 2010","7.0492","7.1153","7.1234","7.0340","-0.93%"
"Mar 11, 2010","7.1151","7.1291","7.1543","7.0951","-0.21%"
"Mar 10, 2010","7.1301","7.1399","7.1706","7.1056","-0.14%"
"Mar 09, 2010","7.1399","7.1136","7.1841","7.1094","0.37%"
"Mar 08, 2010","7.1139","7.1093","7.1220","7.0673","0.05%"
"Mar 05, 2010","7.1103","7.1594","7.1776","7.1056","-0.68%"
"Mar 04, 2010","7.1589","7.1437","7.1826","7.1184","0.21%"
"Mar 03, 2010","7.1436","7.1742","7.2204","7.1171","-0.43%"
"Mar 02, 2010","7.1742","7.1772","7.2491","7.1569","-0.04%"
"Mar 01, 2010","7.1769","7.1018","7.2492","7.0948","0.76%"
"Feb 26, 2010","7.1229","7.1917","7.1942","7.0915","-0.95%"
"Feb 25, 2010","7.1913","7.2070","7.2836","7.1795","-0.22%"
"Feb 24, 2010","7.2073","7.2595","7.2722","7.1731","-0.71%"
"Feb 23, 2010","7.2592","7.1944","7.2760","7.1298","0.90%"
"Feb 22, 2010","7.1944","7.2105","7.2451","7.1890","-0.30%"
"Feb 19, 2010","7.2159","7.2927","7.3190","7.2121","-1.05%"
"Feb 18, 2010","7.2928","7.2084","7.3022","7.1823","1.17%"
"Feb 17, 2010","7.2084","7.1837","7.2270","7.1437","0.33%"
"Feb 16, 2010","7.1848","7.2462","7.2515","7.1711","-0.85%"
"Feb 15, 2010","7.2463","7.2527","7.2867","7.2378","-0.01%"
"Feb 12, 2010","7.2469","7.2420","7.3456","7.2392","0.18%"
"Feb 11, 2010","7.2339","7.3009","7.3145","7.2286","-0.92%"
"Feb 10, 2010","7.3011","7.3258","7.3585","7.2553","-0.34%"
"Feb 09, 2010","7.3258","7.4460","7.4504","7.2958","-1.61%"
